ID,종목코드,종목명,일시,시가,고가,저가,종가,거래량,생성일시
1,005930,삼성전자,2026-02-11T08:30:00,,,,165800,1085,2026-02-23 10:18:37
2,005930,삼성전자,2026-02-11T08:31:00,,,,165800,1086,2026-02-23 10:18:37
3,005930,삼성전자,2026-02-11T08:32:00,,,,165800,1087,2026-02-23 10:18:37
4,005930,삼성전자,2026-02-11T08:33:00,,,,165800,1136,2026-02-23 10:18:37
5,005930,삼성전자,2026-02-11T08:34:00,,,,165800,1141,2026-02-23 10:18:37
6,005930,삼성전자,2026-02-11T08:39:00,,,,165800,1191,2026-02-23 10:18:37
7,005930,삼성전자,2026-02-11T09:00:00,,,,164400,993479,2026-02-23 10:18:37
8,005930,삼성전자,2026-02-11T09:01:00,,,,164600,1126416,2026-02-23 10:18:37
9,005930,삼성전자,2026-02-11T09:02:00,,,,164900,1361603,2026-02-23 10:18:37
10,005930,삼성전자,2026-02-11T09:03:00,,,,164700,1462968,2026-02-23 10:18:37
11,005930,삼성전자,2026-02-11T09:04:00,,,,165000,1569304,2026-02-23 10:18:37
12,005930,삼성전자,2026-02-11T09:05:00,,,,165000,1637962,2026-02-23 10:18:37
13,005930,삼성전자,2026-02-11T09:06:00,,,,165200,1755035,2026-02-23 10:18:37
14,005930,삼성전자,2026-02-11T09:07:00,,,,165200,1842281,2026-02-23 10:18:37
15,005930,삼성전자,2026-02-11T09:08:00,,,,165100,1934766,2026-02-23 10:18:37
16,005930,삼성전자,2026-02-11T09:09:00,,,,164800,2036489,2026-02-23 10:18:37
17,005930,삼성전자,2026-02-11T09:10:00,,,,164500,2124600,2026-02-23 10:18:37
18,005930,삼성전자,2026-02-11T09:11:00,,,,164400,2187649,2026-02-23 10:18:37
19,005930,삼성전자,2026-02-11T09:12:00,,,,163900,2370377,2026-02-23 10:18:37
20,005930,삼성전자,2026-02-11T09:13:00,,,,163200,2588229,2026-02-23 10:18:37
21,005930,삼성전자,2026-02-11T09:14:00,,,,162800,2829591,2026-02-23 10:18:37
22,005930,삼성전자,2026-02-11T09:15:00,,,,162300,3197566,2026-02-23 10:18:37
23,005930,삼성전자,2026-02-11T09:16:00,,,,163200,3416528,2026-02-23 10:18:37
24,005930,삼성전자,2026-02-11T09:17:00,,,,163100,3546677,2026-02-23 10:18:37
25,005930,삼성전자,2026-02-11T09:18:00,,,,162800,3663909,2026-02-23 10:18:37
26,005930,삼성전자,2026-02-11T09:19:00,,,,162900,3805196,2026-02-23 10:18:37
27,005930,삼성전자,2026-02-11T09:20:00,,,,162600,3985256,2026-02-23 10:18:37
28,005930,삼성전자,2026-02-11T09:21:00,,,,163000,4095145,2026-02-23 10:18:37
29,005930,삼성전자,2026-02-11T09:22:00,,,,163400,4211275,2026-02-23 10:18:37
30,005930,삼성전자,2026-02-11T09:23:00,,,,163200,4295035,2026-02-23 10:18:37
31,005930,삼성전자,2026-02-11T09:24:00,,,,163500,4382814,2026-02-23 10:18:37
32,005930,삼성전자,2026-02-11T09:25:00,,,,163600,4460820,2026-02-23 10:18:37
33,005930,삼성전자,2026-02-11T09:26:00,,,,163500,4544417,2026-02-23 10:18:37
34,005930,삼성전자,2026-02-11T09:27:00,,,,163800,4637656,2026-02-23 10:18:37
35,005930,삼성전자,2026-02-11T09:28:00,,,,163700,4713154,2026-02-23 10:18:37
36,005930,삼성전자,2026-02-11T09:29:00,,,,163700,4773564,2026-02-23 10:18:37
37,005930,삼성전자,2026-02-11T09:30:00,,,,163700,4851855,2026-02-23 10:18:37
38,005930,삼성전자,2026-02-11T09:31:00,,,,164000,4930886,2026-02-23 10:18:37
39,005930,삼성전자,2026-02-11T09:32:00,,,,163900,5028425,2026-02-23 10:18:37
40,005930,삼성전자,2026-02-11T09:33:00,,,,163900,5079327,2026-02-23 10:18:37
41,005930,삼성전자,2026-02-11T09:34:00,,,,163800,5107445,2026-02-23 10:18:37
42,005930,삼성전자,2026-02-11T09:35:00,,,,163800,5166707,2026-02-23 10:18:37
43,005930,삼성전자,2026-02-11T09:36:00,,,,163800,5212349,2026-02-23 10:18:37
44,005930,삼성전자,2026-02-11T09:37:00,,,,163700,5282416,2026-02-23 10:18:37
45,005930,삼성전자,2026-02-11T09:38:00,,,,164100,5335753,2026-02-23 10:18:37
46,005930,삼성전자,2026-02-11T09:39:00,,,,163800,5389136,2026-02-23 10:18:37
47,005930,삼성전자,2026-02-11T09:40:00,,,,163600,5438870,2026-02-23 10:18:37
48,005930,삼성전자,2026-02-11T09:41:00,,,,163700,5469138,2026-02-23 10:18:37
49,005930,삼성전자,2026-02-11T09:42:00,,,,163900,5509335,2026-02-23 10:18:37
50,005930,삼성전자,2026-02-11T09:43:00,,,,164200,5552752,2026-02-23 10:18:37
51,005930,삼성전자,2026-02-11T09:44:00,,,,164400,5604868,2026-02-23 10:18:37
52,005930,삼성전자,2026-02-11T09:45:00,,,,164400,5659485,2026-02-23 10:18:37
53,005930,삼성전자,2026-02-11T09:46:00,,,,164400,5730154,2026-02-23 10:18:37
54,005930,삼성전자,2026-02-11T09:47:00,,,,164300,5783294,2026-02-23 10:18:37
55,005930,삼성전자,2026-02-11T09:48:00,,,,164100,5823553,2026-02-23 10:18:37
56,005930,삼성전자,2026-02-11T09:49:00,,,,164000,5849853,2026-02-23 10:18:37
57,005930,삼성전자,2026-02-11T09:50:00,,,,164400,5899962,2026-02-23 10:18:37
58,005930,삼성전자,2026-02-11T09:51:00,,,,164200,5950486,2026-02-23 10:18:37
59,005930,삼성전자,2026-02-11T09:52:00,,,,164400,5987871,2026-02-23 10:18:37
60,005930,삼성전자,2026-02-11T09:53:00,,,,164400,6023291,2026-02-23 10:18:37
61,005930,삼성전자,2026-02-11T09:54:00,,,,164200,6073507,2026-02-23 10:18:37
62,005930,삼성전자,2026-02-11T09:55:00,,,,164500,6128129,2026-02-23 10:18:37
63,005930,삼성전자,2026-02-11T09:56:00,,,,164600,6196019,2026-02-23 10:18:37
64,005930,삼성전자,2026-02-11T09:57:00,,,,164700,6277580,2026-02-23 10:18:37
65,005930,삼성전자,2026-02-11T09:58:00,,,,164500,6338361,2026-02-23 10:18:37
66,005930,삼성전자,2026-02-11T09:59:00,,,,164400,6392928,2026-02-23 10:18:37
67,005930,삼성전자,2026-02-11T10:00:00,,,,164600,6422706,2026-02-23 10:18:37
68,005930,삼성전자,2026-02-11T10:01:00,,,,164800,6511138,2026-02-23 10:18:37
69,005930,삼성전자,2026-02-11T10:02:00,,,,165000,6589133,2026-02-23 10:18:37
70,005930,삼성전자,2026-02-11T10:03:00,,,,165200,6644562,2026-02-23 10:18:37
71,005930,삼성전자,2026-02-11T10:04:00,,,,164800,6729868,2026-02-23 10:18:37
72,005930,삼성전자,2026-02-11T10:05:00,,,,164800,6771502,2026-02-23 10:18:37
73,005930,삼성전자,2026-02-11T10:06:00,,,,164800,6802678,2026-02-23 10:18:37
74,005930,삼성전자,2026-02-11T10:07:00,,,,164900,6919037,2026-02-23 10:18:37
75,005930,삼성전자,2026-02-11T10:08:00,,,,165000,6940453,2026-02-23 10:18:37
76,005930,삼성전자,2026-02-11T10:09:00,,,,165000,6995120,2026-02-23 10:18:37
77,005930,삼성전자,2026-02-11T10:10:00,,,,165400,7076817,2026-02-23 10:18:37
78,005930,삼성전자,2026-02-11T10:11:00,,,,165400,7122836,2026-02-23 10:18:37
79,005930,삼성전자,2026-02-11T10:12:00,,,,165400,7189735,2026-02-23 10:18:37
80,005930,삼성전자,2026-02-11T10:13:00,,,,165500,7256002,2026-02-23 10:18:37
81,005930,삼성전자,2026-02-11T10:14:00,,,,165500,7304423,2026-02-23 10:18:37
82,005930,삼성전자,2026-02-11T10:15:00,,,,165400,7355256,2026-02-23 10:18:37
83,005930,삼성전자,2026-02-11T10:16:00,,,,165400,7389885,2026-02-23 10:18:37
84,005930,삼성전자,2026-02-11T10:17:00,,,,165400,7414310,2026-02-23 10:18:37
85,005930,삼성전자,2026-02-11T10:18:00,,,,165500,7479868,2026-02-23 10:18:37
86,005930,삼성전자,2026-02-11T10:19:00,,,,165800,7552955,2026-02-23 10:18:37
87,005930,삼성전자,2026-02-11T10:20:00,,,,165900,7592383,2026-02-23 10:18:37
88,005930,삼성전자,2026-02-11T10:21:00,,,,165800,7674525,2026-02-23 10:18:37
89,005930,삼성전자,2026-02-11T10:22:00,,,,165700,7723467,2026-02-23 10:18:37
90,005930,삼성전자,2026-02-11T10:23:00,,,,165500,7772719,2026-02-23 10:18:37
91,005930,삼성전자,2026-02-11T10:24:00,,,,165700,7833669,2026-02-23 10:18:37
92,005930,삼성전자,2026-02-11T10:25:00,,,,165800,7869138,2026-02-23 10:18:37
93,005930,삼성전자,2026-02-11T10:26:00,,,,165700,7904785,2026-02-23 10:18:37
94,005930,삼성전자,2026-02-11T10:27:00,,,,165900,7939259,2026-02-23 10:18:37
95,005930,삼성전자,2026-02-11T10:28:00,,,,166000,7988836,2026-02-23 10:18:37
96,005930,삼성전자,2026-02-11T10:29:00,,,,165900,8036167,2026-02-23 10:18:37
97,005930,삼성전자,2026-02-11T10:30:00,,,,165700,8125782,2026-02-23 10:18:37
98,005930,삼성전자,2026-02-11T10:31:00,,,,165600,8162797,2026-02-23 10:18:37
99,005930,삼성전자,2026-02-11T10:32:00,,,,165600,8224022,2026-02-23 10:18:37
100,005930,삼성전자,2026-02-11T10:33:00,,,,165500,8261318,2026-02-23 10:18:37
101,005930,삼성전자,2026-02-11T10:34:00,,,,165800,8305337,2026-02-23 10:18:37
102,005930,삼성전자,2026-02-11T10:35:00,,,,165500,8331432,2026-02-23 10:18:37
103,005930,삼성전자,2026-02-11T10:36:00,,,,165500,8378488,2026-02-23 10:18:37
104,005930,삼성전자,2026-02-11T10:37:00,,,,165600,8443418,2026-02-23 10:18:37
105,005930,삼성전자,2026-02-11T10:38:00,,,,165500,8475707,2026-02-23 10:18:37
106,005930,삼성전자,2026-02-11T10:39:00,,,,165500,8491017,2026-02-23 10:18:37
107,005930,삼성전자,2026-02-11T10:40:00,,,,165800,8523155,2026-02-23 10:18:37
108,005930,삼성전자,2026-02-11T10:41:00,,,,165700,8628187,2026-02-23 10:18:37
109,005930,삼성전자,2026-02-11T10:42:00,,,,165800,8665019,2026-02-23 10:18:37
110,005930,삼성전자,2026-02-11T10:43:00,,,,165800,8738832,2026-02-23 10:18:37
111,005930,삼성전자,2026-02-11T10:44:00,,,,165600,8854348,2026-02-23 10:18:37
112,005930,삼성전자,2026-02-11T10:45:00,,,,165750,8894680,2026-02-23 10:18:37
113,005930,삼성전자,2026-02-11T10:46:00,,,,166000,8958395,2026-02-23 10:18:37
114,005930,삼성전자,2026-02-11T10:47:00,,,,165900,9003480,2026-02-23 10:18:37
115,005930,삼성전자,2026-02-11T10:48:00,,,,165900,9021447,2026-02-23 10:18:37
116,005930,삼성전자,2026-02-11T10:49:00,,,,166100,9070760,2026-02-23 10:18:37
117,005930,삼성전자,2026-02-11T10:50:00,,,,166100,9094856,2026-02-23 10:18:37
118,005930,삼성전자,2026-02-11T10:51:00,,,,165950,9135369,2026-02-23 10:18:37
119,005930,삼성전자,2026-02-11T10:52:00,,,,165900,9179727,2026-02-23 10:18:37
120,005930,삼성전자,2026-02-11T10:53:00,,,,165900,9195612,2026-02-23 10:18:37
121,005930,삼성전자,2026-02-11T10:54:00,,,,165800,9230437,2026-02-23 10:18:37
122,005930,삼성전자,2026-02-11T10:55:00,,,,165900,9249607,2026-02-23 10:18:37
123,005930,삼성전자,2026-02-11T10:56:00,,,,166000,9279309,2026-02-23 10:18:37
124,005930,삼성전자,2026-02-11T10:57:00,,,,166000,9310629,2026-02-23 10:18:37
125,005930,삼성전자,2026-02-11T10:58:00,,,,166000,9330504,2026-02-23 10:18:37
126,005930,삼성전자,2026-02-11T10:59:00,,,,166100,9355130,2026-02-23 10:18:37
127,005930,삼성전자,2026-02-11T11:00:00,,,,166000,9400912,2026-02-23 10:18:37
128,005930,삼성전자,2026-02-11T11:01:00,,,,165900,9441320,2026-02-23 10:18:37
129,005930,삼성전자,2026-02-11T11:02:00,,,,165900,9457709,2026-02-23 10:18:37
130,005930,삼성전자,2026-02-11T11:03:00,,,,166000,9476709,2026-02-23 10:18:37
131,005930,삼성전자,2026-02-11T11:04:00,,,,165900,9509738,2026-02-23 10:18:37
132,005930,삼성전자,2026-02-11T11:05:00,,,,165900,9530598,2026-02-23 10:18:37
133,005930,삼성전자,2026-02-11T11:06:00,,,,165800,9548652,2026-02-23 10:18:37
134,005930,삼성전자,2026-02-11T11:07:00,,,,165700,9586909,2026-02-23 10:18:37
135,005930,삼성전자,2026-02-11T11:08:00,,,,165700,9631096,2026-02-23 10:18:37
136,005930,삼성전자,2026-02-11T11:09:00,,,,165600,9646741,2026-02-23 10:18:37
137,005930,삼성전자,2026-02-11T11:10:00,,,,165700,9666095,2026-02-23 10:18:37
138,005930,삼성전자,2026-02-11T11:11:00,,,,165800,9716100,2026-02-23 10:18:37
139,005930,삼성전자,2026-02-11T11:12:00,,,,165900,9734373,2026-02-23 10:18:37
140,005930,삼성전자,2026-02-11T11:13:00,,,,166000,9777000,2026-02-23 10:18:37
141,005930,삼성전자,2026-02-11T11:14:00,,,,166100,9816213,2026-02-23 10:18:37
142,005930,삼성전자,2026-02-11T11:15:00,,,,166150,9838852,2026-02-23 10:18:37
143,005930,삼성전자,2026-02-11T11:16:00,,,,166200,9889226,2026-02-23 10:18:37
144,005930,삼성전자,2026-02-11T11:17:00,,,,166200,9932551,2026-02-23 10:18:37
145,005930,삼성전자,2026-02-11T11:18:00,,,,166300,9960694,2026-02-23 10:18:37
146,005930,삼성전자,2026-02-11T11:19:00,,,,166200,9991137,2026-02-23 10:18:37
147,005930,삼성전자,2026-02-11T11:20:00,,,,166200,10009895,2026-02-23 10:18:37
148,005930,삼성전자,2026-02-11T11:21:00,,,,166200,10034275,2026-02-23 10:18:37
149,005930,삼성전자,2026-02-11T11:22:00,,,,166300,10065866,2026-02-23 10:18:37
150,005930,삼성전자,2026-02-11T11:23:00,,,,166300,10090277,2026-02-23 10:18:37
151,005930,삼성전자,2026-02-11T11:24:00,,,,166400,10112878,2026-02-23 10:18:37
152,005930,삼성전자,2026-02-11T11:25:00,,,,166200,10158185,2026-02-23 10:18:37
153,005930,삼성전자,2026-02-11T11:26:00,,,,166300,10199559,2026-02-23 10:18:37
154,005930,삼성전자,2026-02-11T11:27:00,,,,166100,10227111,2026-02-23 10:18:37
155,005930,삼성전자,2026-02-11T11:28:00,,,,166100,10241510,2026-02-23 10:18:37
156,005930,삼성전자,2026-02-11T11:29:00,,,,166100,10262344,2026-02-23 10:18:37
157,005930,삼성전자,2026-02-11T11:30:00,,,,166100,10280880,2026-02-23 10:18:37
158,005930,삼성전자,2026-02-11T11:31:00,,,,166100,10301216,2026-02-23 10:18:37
159,005930,삼성전자,2026-02-11T11:32:00,,,,166200,10321729,2026-02-23 10:18:37
160,005930,삼성전자,2026-02-11T11:33:00,,,,166250,10351923,2026-02-23 10:18:37
161,005930,삼성전자,2026-02-11T11:34:00,,,,166150,10377300,2026-02-23 10:18:37
162,005930,삼성전자,2026-02-11T11:35:00,,,,166100,10400397,2026-02-23 10:18:37
163,005930,삼성전자,2026-02-11T11:36:00,,,,166100,10421664,2026-02-23 10:18:37
164,005930,삼성전자,2026-02-11T11:37:00,,,,166100,10446089,2026-02-23 10:18:37
165,005930,삼성전자,2026-02-11T11:38:00,,,,166200,10520256,2026-02-23 10:18:37
166,005930,삼성전자,2026-02-11T11:39:00,,,,166200,10541543,2026-02-23 10:18:37
167,005930,삼성전자,2026-02-11T11:40:00,,,,166000,10580115,2026-02-23 10:18:37
168,005930,삼성전자,2026-02-11T11:41:00,,,,166000,10599830,2026-02-23 10:18:37
169,005930,삼성전자,2026-02-11T11:42:00,,,,166000,10616157,2026-02-23 10:18:37
170,005930,삼성전자,2026-02-11T11:43:00,,,,166050,10630420,2026-02-23 10:18:37
171,005930,삼성전자,2026-02-11T11:44:00,,,,166000,10653906,2026-02-23 10:18:37
172,005930,삼성전자,2026-02-11T11:45:00,,,,166200,10692476,2026-02-23 10:18:37
173,005930,삼성전자,2026-02-11T11:46:00,,,,166200,10709636,2026-02-23 10:18:37
174,005930,삼성전자,2026-02-11T11:47:00,,,,166200,10725137,2026-02-23 10:18:37
175,005930,삼성전자,2026-02-11T11:48:00,,,,166200,10762097,2026-02-23 10:18:37
176,005930,삼성전자,2026-02-11T11:49:00,,,,166250,10774917,2026-02-23 10:18:37
177,005930,삼성전자,2026-02-11T11:50:00,,,,166400,10923231,2026-02-23 10:18:37
178,005930,삼성전자,2026-02-11T11:51:00,,,,166500,11004080,2026-02-23 10:18:37
179,005930,삼성전자,2026-02-11T11:52:00,,,,166500,11040208,2026-02-23 10:18:37
180,005930,삼성전자,2026-02-11T11:53:00,,,,166500,11059618,2026-02-23 10:18:37
181,005930,삼성전자,2026-02-11T11:54:00,,,,166400,11076499,2026-02-23 10:18:37
182,005930,삼성전자,2026-02-11T11:55:00,,,,166500,11119869,2026-02-23 10:18:37
183,005930,삼성전자,2026-02-11T11:56:00,,,,166400,11157133,2026-02-23 10:18:37
184,005930,삼성전자,2026-02-11T11:57:00,,,,166500,11183134,2026-02-23 10:18:37
185,005930,삼성전자,2026-02-11T11:58:00,,,,166600,11202421,2026-02-23 10:18:37
186,005930,삼성전자,2026-02-11T11:59:00,,,,166500,11221181,2026-02-23 10:18:37
187,005930,삼성전자,2026-02-11T12:00:00,,,,166600,11244124,2026-02-23 10:18:37
188,005930,삼성전자,2026-02-11T12:01:00,,,,166600,11269103,2026-02-23 10:18:37
189,005930,삼성전자,2026-02-11T12:02:00,,,,166700,11341158,2026-02-23 10:18:37
190,005930,삼성전자,2026-02-11T12:03:00,,,,166800,11363695,2026-02-23 10:18:37
191,005930,삼성전자,2026-02-11T12:04:00,,,,166700,11443153,2026-02-23 10:18:37
192,005930,삼성전자,2026-02-11T12:05:00,,,,166800,11460863,2026-02-23 10:18:37
193,005930,삼성전자,2026-02-11T12:06:00,,,,166800,11567059,2026-02-23 10:18:37
194,005930,삼성전자,2026-02-11T12:07:00,,,,166700,11610660,2026-02-23 10:18:37
195,005930,삼성전자,2026-02-11T12:08:00,,,,166600,11632632,2026-02-23 10:18:37
196,005930,삼성전자,2026-02-11T12:09:00,,,,166700,11656887,2026-02-23 10:18:37
197,005930,삼성전자,2026-02-11T12:10:00,,,,166850,11677694,2026-02-23 10:18:37
198,005930,삼성전자,2026-02-11T12:11:00,,,,166700,11710675,2026-02-23 10:18:37
199,005930,삼성전자,2026-02-11T12:12:00,,,,166700,11735946,2026-02-23 10:18:37
200,005930,삼성전자,2026-02-11T12:13:00,,,,166750,11760272,2026-02-23 10:18:37
201,005930,삼성전자,2026-02-11T12:14:00,,,,166700,11798865,2026-02-23 10:18:37
202,005930,삼성전자,2026-02-11T12:15:00,,,,166700,11823673,2026-02-23 10:18:37
203,005930,삼성전자,2026-02-11T12:16:00,,,,166600,11858477,2026-02-23 10:18:37
204,005930,삼성전자,2026-02-11T12:17:00,,,,166600,11875477,2026-02-23 10:18:37
205,005930,삼성전자,2026-02-11T12:18:00,,,,166600,11890089,2026-02-23 10:18:37
206,005930,삼성전자,2026-02-11T12:19:00,,,,166600,11910456,2026-02-23 10:18:37
207,005930,삼성전자,2026-02-11T12:20:00,,,,166600,11942076,2026-02-23 10:18:37
208,005930,삼성전자,2026-02-11T12:21:00,,,,166600,11958736,2026-02-23 10:18:37
209,005930,삼성전자,2026-02-11T12:22:00,,,,166600,12021405,2026-02-23 10:18:37
210,005930,삼성전자,2026-02-11T12:23:00,,,,166700,12065927,2026-02-23 10:18:37
211,005930,삼성전자,2026-02-11T12:24:00,,,,166800,12105012,2026-02-23 10:18:37
212,005930,삼성전자,2026-02-11T12:25:00,,,,166700,12127403,2026-02-23 10:18:37
213,005930,삼성전자,2026-02-11T12:26:00,,,,166800,12144793,2026-02-23 10:18:37
214,005930,삼성전자,2026-02-11T12:27:00,,,,166900,12362146,2026-02-23 10:18:37
215,005930,삼성전자,2026-02-11T12:28:00,,,,166900,12393777,2026-02-23 10:18:37
216,005930,삼성전자,2026-02-11T12:29:00,,,,166950,12417314,2026-02-23 10:18:37
217,005930,삼성전자,2026-02-11T12:30:00,,,,166900,12441594,2026-02-23 10:18:37
218,005930,삼성전자,2026-02-11T12:31:00,,,,166900,12472518,2026-02-23 10:18:37
219,005930,삼성전자,2026-02-11T12:32:00,,,,166900,12534562,2026-02-23 10:18:37
220,005930,삼성전자,2026-02-11T12:33:00,,,,166900,12584098,2026-02-23 10:18:37
221,005930,삼성전자,2026-02-11T12:34:00,,,,166700,12612311,2026-02-23 10:18:37
222,005930,삼성전자,2026-02-11T12:35:00,,,,166800,12642034,2026-02-23 10:18:37
223,005930,삼성전자,2026-02-11T12:36:00,,,,166800,12666598,2026-02-23 10:18:37
224,005930,삼성전자,2026-02-11T12:37:00,,,,166800,12683833,2026-02-23 10:18:37
225,005930,삼성전자,2026-02-11T12:38:00,,,,166800,12699086,2026-02-23 10:18:37
226,005930,삼성전자,2026-02-11T12:39:00,,,,166900,12712803,2026-02-23 10:18:37
227,005930,삼성전자,2026-02-11T12:40:00,,,,166700,12754457,2026-02-23 10:18:37
228,005930,삼성전자,2026-02-11T12:41:00,,,,166800,12788995,2026-02-23 10:18:37
229,005930,삼성전자,2026-02-11T12:42:00,,,,166900,12807001,2026-02-23 10:18:37
230,005930,삼성전자,2026-02-11T12:43:00,,,,166800,12825646,2026-02-23 10:18:37
231,005930,삼성전자,2026-02-11T12:44:00,,,,166700,12842728,2026-02-23 10:18:37
232,005930,삼성전자,2026-02-11T12:45:00,,,,166900,12865870,2026-02-23 10:18:37
233,005930,삼성전자,2026-02-11T12:46:00,,,,166900,12944440,2026-02-23 10:18:37
234,005930,삼성전자,2026-02-11T12:47:00,,,,166900,12963621,2026-02-23 10:18:37
235,005930,삼성전자,2026-02-11T12:48:00,,,,167000,12986374,2026-02-23 10:18:37
236,005930,삼성전자,2026-02-11T12:49:00,,,,166900,13005553,2026-02-23 10:18:37
237,005930,삼성전자,2026-02-11T12:50:00,,,,166900,13028151,2026-02-23 10:18:37
238,005930,삼성전자,2026-02-11T12:51:00,,,,167000,13058340,2026-02-23 10:18:37
239,005930,삼성전자,2026-02-11T12:52:00,,,,167000,13235138,2026-02-23 10:18:37
240,005930,삼성전자,2026-02-11T12:53:00,,,,167000,13267044,2026-02-23 10:18:37
241,005930,삼성전자,2026-02-11T12:54:00,,,,167000,13325498,2026-02-23 10:18:37
242,005930,삼성전자,2026-02-11T12:55:00,,,,167000,13351038,2026-02-23 10:18:37
243,005930,삼성전자,2026-02-11T12:56:00,,,,167100,13380456,2026-02-23 10:18:37
244,005930,삼성전자,2026-02-11T12:57:00,,,,167100,13405216,2026-02-23 10:18:37
245,005930,삼성전자,2026-02-11T12:58:00,,,,167200,13459880,2026-02-23 10:18:37
246,005930,삼성전자,2026-02-11T12:59:00,,,,167300,13610287,2026-02-23 10:18:37
247,005930,삼성전자,2026-02-11T13:00:00,,,,167400,13640559,2026-02-23 10:18:37
248,005930,삼성전자,2026-02-11T13:01:00,,,,167400,13678849,2026-02-23 10:18:37
249,005930,삼성전자,2026-02-11T13:02:00,,,,167400,13733271,2026-02-23 10:18:37
250,005930,삼성전자,2026-02-11T13:03:00,,,,167500,13781156,2026-02-23 10:18:37
251,005930,삼성전자,2026-02-11T13:04:00,,,,167400,13808532,2026-02-23 10:18:37
252,005930,삼성전자,2026-02-11T13:05:00,,,,167800,13983194,2026-02-23 10:18:37
253,005930,삼성전자,2026-02-11T13:06:00,,,,167800,14085587,2026-02-23 10:18:37
254,005930,삼성전자,2026-02-11T13:07:00,,,,167900,14209567,2026-02-23 10:18:37
255,005930,삼성전자,2026-02-11T13:08:00,,,,167900,14261837,2026-02-23 10:18:37
256,005930,삼성전자,2026-02-11T13:09:00,,,,167600,14351878,2026-02-23 10:18:37
257,005930,삼성전자,2026-02-11T13:10:00,,,,167500,14390657,2026-02-23 10:18:37
258,005930,삼성전자,2026-02-11T13:11:00,,,,167300,14450795,2026-02-23 10:18:37
259,005930,삼성전자,2026-02-11T13:12:00,,,,167400,14484502,2026-02-23 10:18:37
260,005930,삼성전자,2026-02-11T13:13:00,,,,167300,14507829,2026-02-23 10:18:37
261,005930,삼성전자,2026-02-11T13:14:00,,,,167300,14526194,2026-02-23 10:18:37
262,005930,삼성전자,2026-02-11T13:15:00,,,,167200,14559030,2026-02-23 10:18:37
263,005930,삼성전자,2026-02-11T13:16:00,,,,167300,14605011,2026-02-23 10:18:37
264,005930,삼성전자,2026-02-11T13:17:00,,,,167500,14636697,2026-02-23 10:18:37
265,005930,삼성전자,2026-02-11T13:18:00,,,,167500,14653175,2026-02-23 10:18:37
266,005930,삼성전자,2026-02-11T13:19:00,,,,167600,14717619,2026-02-23 10:18:37
267,005930,삼성전자,2026-02-11T13:20:00,,,,167600,14743462,2026-02-23 10:18:37
268,005930,삼성전자,2026-02-11T13:21:00,,,,167600,14771691,2026-02-23 10:18:37
269,005930,삼성전자,2026-02-11T13:22:00,,,,167800,14810215,2026-02-23 10:18:37
270,005930,삼성전자,2026-02-11T13:23:00,,,,167600,14863187,2026-02-23 10:18:37
271,005930,삼성전자,2026-02-11T13:24:00,,,,167600,14899273,2026-02-23 10:18:37
272,005930,삼성전자,2026-02-11T13:25:00,,,,167700,14930488,2026-02-23 10:18:37
273,005930,삼성전자,2026-02-11T13:26:00,,,,167650,14949206,2026-02-23 10:18:37
274,005930,삼성전자,2026-02-11T13:27:00,,,,167700,14988414,2026-02-23 10:18:37
275,005930,삼성전자,2026-02-11T13:28:00,,,,167700,15037947,2026-02-23 10:18:37
276,005930,삼성전자,2026-02-11T13:29:00,,,,167700,15091150,2026-02-23 10:18:37
277,005930,삼성전자,2026-02-11T13:30:00,,,,167700,15163775,2026-02-23 10:18:37
278,005930,삼성전자,2026-02-11T13:31:00,,,,167600,15190641,2026-02-23 10:18:37
279,005930,삼성전자,2026-02-11T13:32:00,,,,167600,15216828,2026-02-23 10:18:37
280,005930,삼성전자,2026-02-11T13:33:00,,,,167600,15240824,2026-02-23 10:18:37
281,005930,삼성전자,2026-02-11T13:34:00,,,,167400,15311180,2026-02-23 10:18:37
282,005930,삼성전자,2026-02-11T13:35:00,,,,167500,15340472,2026-02-23 10:18:37
283,005930,삼성전자,2026-02-11T13:36:00,,,,167400,15397945,2026-02-23 10:18:37
284,005930,삼성전자,2026-02-11T13:37:00,,,,167500,15432862,2026-02-23 10:18:37
285,005930,삼성전자,2026-02-11T13:38:00,,,,167400,15450699,2026-02-23 10:18:37
286,005930,삼성전자,2026-02-11T13:39:00,,,,167400,15491749,2026-02-23 10:18:37
287,005930,삼성전자,2026-02-11T13:40:00,,,,167300,15523578,2026-02-23 10:18:37
288,005930,삼성전자,2026-02-11T13:41:00,,,,167300,15566558,2026-02-23 10:18:37
289,005930,삼성전자,2026-02-11T13:42:00,,,,167300,15591871,2026-02-23 10:18:37
290,005930,삼성전자,2026-02-11T13:43:00,,,,167300,15610837,2026-02-23 10:18:37
291,005930,삼성전자,2026-02-11T13:44:00,,,,167400,15657574,2026-02-23 10:18:37
292,005930,삼성전자,2026-02-11T13:45:00,,,,167900,16045975,2026-02-23 10:18:37
293,005930,삼성전자,2026-02-11T13:46:00,,,,167700,16135118,2026-02-23 10:18:37
294,005930,삼성전자,2026-02-11T13:47:00,,,,167600,16178120,2026-02-23 10:18:37
295,005930,삼성전자,2026-02-11T13:48:00,,,,167600,16209399,2026-02-23 10:18:37
296,005930,삼성전자,2026-02-11T13:49:00,,,,167700,16234228,2026-02-23 10:18:37
297,005930,삼성전자,2026-02-11T13:50:00,,,,167600,16266285,2026-02-23 10:18:37
